Date,Adj Close,Close,High,Low,Open,Volume,Max Close,Retracement
1995-09-18,34.47320556640625,58.21875,58.265625,57.9375,58.234375,307500,34.61231994628906,-0.0040192157040813
1995-09-19,34.63976287841797,58.5,58.53125,58.125,58.328125,549600,34.63976287841797,0.0
1995-09-20,34.80630111694336,58.78125,58.78125,58.546875,58.59375,290800,34.80630111694336,0.0
1995-09-21,34.519493103027344,58.296875,58.75,58.0625,58.703125,508500,34.80630111694336,-0.0082401175853874
1995-09-22,34.528751373291016,58.3125,58.375,57.78125,57.828125,449900,34.80630111694336,-0.0079741234990705
1995-09-25,34.47320556640625,58.21875,58.375,58.015625,58.375,130000,34.80630111694336,-0.0095699784190788
1995-09-26,34.463985443115234,58.203125,58.53125,58.0625,58.390625,466600,34.80630111694336,-0.0098348765264657
1995-09-27,34.43623733520508,58.15625,58.1875,57.59375,57.953125,654400,34.80630111694336,-0.0106320916001654
1995-09-28,34.69529724121094,58.59375,58.59375,58.15625,58.203125,456200,34.80630111694336,-0.0031891890884776
1995-09-29,34.63052749633789,58.484375,58.90625,58.40625,58.546875,606600,34.80630111694336,-0.0050500517137658
1995-10-02,34.45475387573242,58.1875,58.625,58.046875,58.484375,293100,34.80630111694336,-0.0101001034275316
1995-10-03,34.49174499511719,58.25,58.34375,57.953125,58.1875,839700,34.80630111694336,-0.009037332659087
1995-10-04,34.45475387573242,58.1875,58.28125,58.109375,58.28125,248800,34.80630111694336,-0.0101001034275316
1995-10-05,34.5565071105957,58.359375,58.359375,58.09375,58.25,268800,34.80630111694336,-0.0071766892295848
1995-10-06,34.584251403808594,58.40625,58.578125,58.390625,58.390625,75300,34.80630111694336,-0.0063795837537782
1995-10-09,34.297454833984375,57.921875,58.21875,57.8125,58.1875,358200,34.80630111694336,-0.0146193725454866
1995-10-10,34.27893829345703,57.890625,57.890625,57.265625,57.328125,360800,34.80630111694336,-0.0151513607181204
1995-10-11,34.38996505737305,58.078125,58.09375,57.875,58.09375,228100,34.80630111694336,-0.0119615140422848
1995-10-12,34.60276412963867,58.4375,58.46875,58.125,58.125,199800,34.80630111694336,-0.0058477051790374
1995-10-13,34.713802337646484,58.625,58.859375,58.625,58.703125,488100,34.80630111694336,-0.0026575297095228
1995-10-16,34.54724884033203,58.34375,58.5625,58.34375,58.453125,443600,34.80630111694336,-0.0074426833159017
1995-10-17,34.7785530090332,58.734375,58.796875,58.296875,58.40625,146000,34.80630111694336,-0.0007972150736996
1995-10-18,34.88031005859375,58.90625,59.09375,58.71875,59.015625,228100,34.88031005859375,0.0
1995-10-19,35.04684829711914,59.1875,59.1875,58.796875,58.875,500600,35.04684829711914,0.0
1995-10-20,34.83406448364258,58.828125,59.1875,58.828125,59.140625,748400,35.04684829711914,-0.0060714108062622
1995-10-23,34.76004409790039,58.703125,58.8125,58.546875,58.546875,533000,35.04684829711914,-0.0081834519551455
1995-10-24,34.797061920166016,58.765625,58.84375,58.625,58.78125,172200,35.04684829711914,-0.0071272136893877
1995-10-25,34.51024627685547,58.28125,58.890625,58.28125,58.8125,302700,35.04684829711914,-0.0153109921815075
1995-10-26,34.19566345214844,57.75,58.421875,57.28125,58.375,606800,35.04684829711914,-0.0242870582186036
1995-10-27,34.45475387573242,58.1875,58.1875,57.421875,57.6875,905800,35.04684829711914,-0.0168943699692217
1995-10-30,34.676788330078125,58.5625,58.59375,58.328125,58.328125,488700,35.04684829711914,-0.010559008442178
1995-10-31,34.528751373291016,58.3125,58.84375,58.3125,58.71875,508200,35.04684829711914,-0.0147829818942867
1995-11-01,34.80630111694336,58.78125,58.78125,58.234375,58.28125,415700,35.04684829711914,-0.0068635895055805
1995-11-02,35.02836227416992,59.15625,59.15625,58.6875,58.6875,326000,35.04684829711914,-0.0005274660589305
1995-11-03,35.07462692260742,59.234375,59.25,59.0625,59.234375,615000,35.07462692260742,0.0
1995-11-06,34.95436477661133,59.03125,59.21875,59.015625,59.21875,311200,35.07462692260742,-0.0034287505398547
1995-11-07,34.82480239868164,58.8125,59.0,58.625,59.0,358200,35.07462692260742,-0.007122656628024
1995-11-08,35.13936996459961,59.34375,59.375,58.890625,58.890625,357200,35.13936996459961,0.0
1995-11-09,35.26890182495117,59.5625,59.578125,59.28125,59.578125,503700,35.26890182495117,0.0
1995-11-10,35.25040435791016,59.53125,59.609375,59.21875,59.234375,795600,35.26890182495117,-0.0005244696059099
1995-11-13,35.21339797973633,59.46875,59.65625,59.3125,59.421875,818500,35.26890182495117,-0.0015737332988229
1995-11-14,34.982086181640625,59.078125,59.484375,59.078125,59.359375,341800,35.26890182495117,-0.0081322533016221
1995-11-15,35.33365631103516,59.671875,59.6875,59.109375,59.140625,584700,35.33365631103516,0.0
1995-11-16,35.52798843383789,60.0,60.0625,59.65625,59.671875,577700,35.52798843383789,0.0
1995-11-17,35.63900375366211,60.1875,60.203125,60.015625,60.09375,267000,35.63900375366211,0.0
1995-11-20,35.45396041870117,59.875,60.296875,59.859375,60.28125,448800,35.63900375366211,-0.0051921579020548
1995-11-21,35.74079132080078,60.359375,60.359375,59.921875,59.9375,119200,35.74079132080078,0.0
1995-11-22,35.62974548339844,60.171875,60.375,60.171875,60.3125,351600,35.74079132080078,-0.0031069775821587
1995-11-24,35.722267150878906,60.328125,60.328125,60.1875,60.234375,62400,35.74079132080078,-0.0005182921037087
1995-11-27,35.73151016235352,60.34375,60.640625,60.34375,60.453125,273000,35.74079132080078,-0.0002596797134107
1995-11-28,36.110836029052734,60.984375,60.984375,60.15625,60.296875,479000,36.110836029052734,0.0
1995-11-29,36.14786529541016,61.046875,61.09375,60.84375,61.09375,549200,36.14786529541016,0.0
1995-11-30,36.06458282470703,60.90625,61.203125,60.84375,61.046875,286200,36.14786529541016,-0.0023039388362915
1995-12-01,36.110836029052734,60.984375,61.078125,60.84375,60.984375,465200,36.14786529541016,-0.0010243832119771
1995-12-04,36.554931640625,61.734375,61.734375,61.046875,61.125,631700,36.554931640625,0.0
1995-12-05,36.795501708984375,62.140625,62.203125,61.625,61.671875,567700,36.795501708984375,0.0
1995-12-06,36.87877655029297,62.28125,62.53125,62.0,62.296875,272800,36.87877655029297,0.0
1995-12-07,36.68447494506836,61.953125,62.28125,61.90625,62.203125,289700,36.87877655029297,-0.0052686564848384
1995-12-08,36.80476760864258,62.15625,62.234375,61.765625,62.21875,296900,36.87877655029297,-0.0020068166184814
1995-12-11,36.9620475769043,62.421875,62.546875,62.15625,62.28125,186500,36.9620475769043,0.0
1995-12-12,36.85100936889648,62.234375,62.359375,62.140625,62.140625,299400,36.9620475769043,-0.0030041140923481
1995-12-13,37.08232116699219,62.625,62.703125,62.3125,62.3125,390700,37.08232116699219,0.0
1995-12-14,36.81401824951172,62.171875,62.796875,62.015625,62.6875,395000,37.08232116699219,-0.0072353323372672
1995-12-15,36.827484130859375,61.8125,61.875,61.59375,61.875,416700,37.08232116699219,-0.0068721975354565
1995-12-18,36.11998748779297,60.625,61.265625,60.609375,61.265625,862300,37.08232116699219,-0.0259512794483807
1995-12-19,36.501651763916016,61.265625,61.34375,60.578125,60.65625,1022600,37.08232116699219,-0.0156589281577399
1995-12-20,36.14793014526367,60.671875,61.515625,60.671875,61.453125,1349800,37.08232116699219,-0.0251977490168613
1995-12-21,36.3340950012207,60.984375,61.171875,60.75,61.03125,857600,37.08232116699219,-0.0201774360995906
1995-12-22,36.46442794799805,61.203125,61.375,61.140625,61.3125,332800,37.08232116699219,-0.0166627438506773
1995-12-26,36.64130783081055,61.5,61.53125,61.328125,61.453125,432200,37.08232116699219,-0.0118928190658732
1995-12-27,36.622684478759766,61.46875,61.65625,61.359375,61.65625,151800,37.08232116699219,-0.0123950355254879
1995-12-28,36.58544158935547,61.40625,61.65625,61.25,61.34375,256200,37.08232116699219,-0.0133993655736686
1995-12-29,36.63201141357422,61.484375,61.53125,61.25,61.46875,339200,37.08232116699219,-0.0121435158114859
1996-01-02,37.02299118041992,62.140625,62.140625,61.34375,61.40625,514400,37.08232116699219,-0.0015999534199891
1996-01-03,37.12538528442383,62.3125,62.5,62.0,62.34375,610300,37.12538528442383,0.0
1996-01-04,36.77163314819336,61.71875,62.625,61.21875,62.390625,1129700,37.12538528442383,-0.0095285781822953
1996-01-05,36.69717025756836,61.59375,61.75,61.171875,61.3125,302400,37.12538528442383,-0.0115342917945454
1996-01-08,36.836795806884766,61.828125,61.90625,61.734375,61.8125,179900,37.12538528442383,-0.0077733732681325
1996-01-09,36.20376968383789,60.765625,62.0625,60.625,62.015625,415500,37.12538528442383,-0.0248244050135853
1996-01-10,35.72899627685547,59.96875,60.8125,59.640625,60.6875,787700,37.12538528442383,-0.0376127815743968
1996-01-11,35.943119049072266,60.328125,60.328125,59.78125,60.0625,513200,37.12538528442383,-0.0318452246702363
1996-01-12,35.88726043701172,60.234375,60.5,59.671875,60.484375,390400,37.12538528442383,-0.0333498181345897
1996-01-15,35.81279373168945,60.109375,60.453125,59.859375,60.25,154200,37.12538528442383,-0.0353556344985618
1996-01-16,36.25031280517578,60.84375,60.890625,59.890625,60.40625,454600,37.12538528442383,-0.023570731254207
1996-01-17,36.13859176635742,60.65625,61.125,60.453125,60.703125,407600,37.12538528442383,-0.0265800209346358
1996-01-18,36.25961685180664,60.859375,60.90625,60.375,60.890625,425600,37.12538528442383,-0.0233201198043977
1996-01-19,36.501651763916016,61.265625,61.421875,60.796875,60.859375,169800,37.12538528442383,-0.0168007285508092
1996-01-22,36.51097106933594,61.28125,61.421875,61.109375,61.21875,288200,37.12538528442383,-0.0165497060941121
1996-01-23,36.59473037719727,61.421875,61.421875,61.125,61.25,362200,37.12538528442383,-0.0142935865354963
1996-01-24,36.89265823364258,61.921875,62.046875,61.484375,61.515625,1506500,37.12538528442383,-0.0062686770520572
1996-01-25,36.7623405456543,61.703125,62.0,61.625,61.96875,298400,37.12538528442383,-0.0097788813769388
1996-01-26,37.078834533691406,62.234375,62.265625,61.578125,61.65625,726300,37.12538528442383,-0.0012538792628221
1996-01-29,37.22777938842773,62.484375,62.484375,62.140625,62.1875,254800,37.22777938842773,0.0
1996-01-30,37.54429244995117,63.015625,63.140625,62.53125,62.609375,272100,37.54429244995117,0.0
1996-01-31,37.9352912902832,63.671875,63.6875,62.96875,63.0,498000,37.9352912902832,0.0
1996-02-01,38.074928283691406,63.90625,63.90625,63.5625,63.609375,373900,38.074928283691406,0.0
1996-02-02,37.91667556762695,63.640625,64.015625,63.5,63.875,496200,38.074928283691406,-0.0041563496820094
1996-02-05,38.2238883972168,64.15625,64.25,63.4375,63.53125,295300,38.2238883972168,0.0
1996-02-06,38.586952209472656,64.765625,64.828125,64.09375,64.1875,301600,38.586952209472656,0.0
1996-02-07,38.81037521362305,65.140625,65.140625,64.6875,64.75,585100,38.81037521362305,0.0
1996-02-08,39.229286193847656,65.84375,65.90625,64.921875,65.046875,1526600,39.229286193847656,0.0
1996-02-09,39.21998977661133,65.828125,66.375,65.515625,65.8125,804600,39.229286193847656,-0.0002369764565786
1996-02-12,39.51786422729492,66.328125,66.625,65.890625,65.953125,626500,39.51786422729492,0.0
1996-02-13,39.4340934753418,66.1875,66.6875,66.0,66.046875,1045900,39.51786422729492,-0.0021198198230375
1996-02-14,39.08964157104492,65.609375,66.359375,65.578125,66.140625,431400,39.51786422729492,-0.0108361791463979
1996-02-15,38.84759521484375,65.203125,65.90625,65.125,65.46875,889500,39.51786422729492,-0.0169611649201481
1996-02-16,38.68935775756836,64.9375,65.234375,64.734375,65.078125,606100,39.51786422729492,-0.0209653655612874
1996-02-20,38.30765151977539,64.296875,64.625,63.875,64.4375,492300,39.51786422729492,-0.0306244462139641
1996-02-21,38.78242111206055,65.09375,65.140625,64.421875,64.421875,434000,39.51786422729492,-0.0186103963261862
1996-02-22,39.39684295654297,66.125,66.328125,65.40625,65.453125,721400,39.51786422729492,-0.0030624446213964
1996-02-23,39.2851448059082,65.9375,66.609375,65.328125,66.5,1430400,39.51786422729492,-0.0058889675830704
1996-02-26,38.72657775878906,65.0,65.890625,64.96875,65.75,1408400,39.51786422729492,-0.0200235130105872
1996-02-27,38.60555648803711,64.796875,65.171875,64.5,65.15625,601000,39.51786422729492,-0.0230859576319836
1996-02-28,38.428688049316406,64.5,65.734375,64.5,65.3125,865900,39.51786422729492,-0.0275616154687384
1996-02-29,38.05631256103516,63.875,64.953125,63.875,64.125,914300,39.51786422729492,-0.0369845813997778
1996-03-01,38.661415100097656,64.890625,64.890625,63.609375,64.640625,1452600,39.51786422729492,-0.0216724548237532
1996-03-04,38.88486862182617,65.265625,65.65625,64.8125,65.03125,652600,39.51786422729492,-0.0160179609360452
1996-03-05,39.24790954589844,65.875,65.875,65.078125,65.109375,402000,39.51786422729492,-0.0068312062576
1996-03-06,38.90345764160156,65.296875,65.96875,65.296875,65.78125,624700,39.51786422729492,-0.0155475655809604
1996-03-07,39.09895324707031,65.625,65.65625,65.234375,65.421875,534200,39.51786422729492,-0.0106005470795475
1996-03-08,37.83290481567383,63.5,64.875,62.0,64.1875,2289900,39.51786422729492,-0.042637916915998
1996-03-11,38.27043533325195,64.234375,64.328125,63.0625,63.25,1511400,39.51786422729492,-0.031566202233707
1996-03-12,37.972537994384766,63.734375,64.046875,62.90625,63.8125,1385300,39.51786422729492,-0.0391044977537728
1996-03-13,38.233211517333984,64.171875,64.4375,63.796875,64.15625,1019300,39.51786422729492,-0.0325081513153646
1996-03-14,38.4007682800293,64.453125,64.8125,64.234375,64.265625,725600,39.51786422729492,-0.0282681255454602
1996-03-15,38.37494659423828,64.125,64.328125,63.75,64.0625,869200,39.51786422729492,-0.0289215435956488
1996-03-18,39.11364364624024,65.359375,65.359375,64.578125,64.71875,917600,39.51786422729492,-0.0102288063628571
1996-03-19,39.02949523925781,65.21875,65.9375,65.0,65.9375,858300,39.51786422729492,-0.0123581827506708
1996-03-20,38.98273849487305,65.140625,65.53125,64.640625,65.53125,744300,39.51786422729492,-0.0135413626947041
1996-03-21,38.88922882080078,64.984375,65.25,64.765625,65.21875,650800,39.51786422729492,-0.0159076260518133
1996-03-22,38.992095947265625,65.15625,65.328125,64.9375,65.015625,344500,39.51786422729492,-0.0133045722563657
1996-03-25,38.91727828979492,65.03125,65.8125,64.859375,65.75,802400,39.51786422729492,-0.0151978339225422
1996-03-26,39.104286193847656,65.34375,65.515625,64.859375,64.921875,969400,39.51786422729492,-0.0104655968011957
1996-03-27,38.74897384643555,64.75,65.484375,64.6875,65.4375,809600,39.51786422729492,-0.0194567797600838
1996-03-28,38.898582458496094,65.0,65.03125,64.5,64.515625,1001300,39.51786422729492,-0.0156709321444323
1996-03-29,38.71157836914063,64.6875,65.1875,64.375,65.1875,457700,39.51786422729492,-0.0204030727348212
1996-04-01,39.16038513183594,65.4375,65.453125,64.796875,65.0,773400,39.51786422729492,-0.0090460125426534
1996-04-02,39.23520278930664,65.5625,65.5625,65.296875,65.515625,638800,39.51786422729492,-0.0071527508764769
1996-04-03,39.23520278930664,65.5625,65.609375,65.171875,65.328125,288000,39.51786422729492,-0.0071527508764769
1996-04-04,39.207157135009766,65.515625,65.71875,65.5,65.5625,934900,39.51786422729492,-0.0078624464747907
1996-04-08,38.53390884399414,64.390625,64.390625,63.59375,63.875,2217200,39.51786422729492,-0.0248990020726161
1996-04-09,38.38431167602539,64.140625,64.640625,64.015625,64.640625,1180900,39.51786422729492,-0.0286845600953957
1996-04-10,37.70170974731445,63.0,64.3125,62.75,64.03125,939500,39.51786422729492,-0.0459578096006022
1996-04-11,37.65494537353516,62.921875,63.46875,62.125,63.15625,1276000,39.51786422729492,-0.0471411826065499
1996-04-12,38.13182067871094,63.71875,63.8125,63.171875,63.359375,411300,39.51786422729492,-0.0350738476303242
1996-04-15,38.44976425170898,64.25,64.328125,63.84375,64.046875,484200,39.51786422729492,-0.0270282819294725
1996-04-16,38.56198501586914,64.4375,64.65625,64.234375,64.375,429700,39.51786422729492,-0.0241885342266436
1996-04-17,38.46846389770508,64.28125,64.5625,63.84375,64.375,525300,39.51786422729492,-0.0265550871766249
1996-04-18,38.524559020996094,64.375,64.578125,64.09375,64.4375,818600,39.51786422729492,-0.0251355994490399
1996-04-19,38.61804962158203,64.53125,64.859375,64.421875,64.6875,885100,39.51786422729492,-0.0227698187467173
1996-04-22,38.91727828979492,65.03125,65.28125,64.59375,65.125,828900,39.51786422729492,-0.0151978339225422
1996-04-23,39.038841247558594,65.234375,65.28125,64.78125,64.921875,225400,39.51786422729492,-0.0121216819052044
1996-04-24,38.898582458496094,65.0,65.5625,64.859375,65.5625,699000,39.51786422729492,-0.0156709321444323
1996-04-25,39.07625579833984,65.296875,65.5625,64.75,65.140625,475500,39.51786422729492,-0.0111749062756804
1996-04-26,39.16038513183594,65.4375,65.8125,65.234375,65.46875,563300,39.51786422729492,-0.0090460125426534
1996-04-29,39.16038513183594,65.4375,65.5625,65.15625,65.15625,219900,39.51786422729492,-0.0090460125426534
1996-04-30,39.13234329223633,65.390625,65.5625,65.125,65.4375,184400,39.51786422729492,-0.0097556116100099
1996-05-01,39.21651840209961,65.53125,65.796875,65.28125,65.375,561900,39.51786422729492,-0.007625559505495
1996-05-02,38.54326248168945,64.40625,65.375,64.09375,65.015625,1299600,39.51786422729492,-0.0246623081652351
1996-05-03,38.48716735839844,64.3125,64.984375,63.75,64.78125,1329300,39.51786422729492,-0.0260817958928201
1996-05-06,38.44976425170898,64.25,64.5625,63.6875,64.5625,647500,39.51786422729492,-0.0270282819294725
1996-05-07,38.29080581665039,63.984375,64.25,63.765625,64.25,582100,39.51786422729492,-0.0310507269215476
1996-05-08,38.76768112182617,64.78125,64.78125,63.078125,63.671875,1694700,39.51786422729492,-0.0189833919453217
1996-05-09,38.73961639404297,64.734375,65.0625,64.5,64.5625,593400,39.51786422729492,-0.0196935701984222
1996-05-10,39.12300491333008,65.375,65.59375,65.0625,65.375,925100,39.51786422729492,-0.0099919193935616
1996-05-13,39.71208953857422,66.359375,66.640625,65.46875,65.53125,867500,39.71208953857422,0.0
1996-05-14,39.95520782470703,66.765625,66.9375,66.5625,66.625,632300,39.95520782470703,0.0
1996-05-15,39.90846252441406,66.6875,67.3125,66.640625,66.78125,466100,39.95520782470703,-0.0011699426141906
1996-05-16,39.99260330200195,66.828125,66.9375,66.28125,66.3125,514400,39.99260330200195,0.0
1996-05-17,40.207664489746094,67.1875,67.296875,67.0,67.0,427700,40.207664489746094,0.0
1996-05-20,40.47882843017578,67.640625,67.75,66.984375,67.65625,788500,40.47882843017578,0.0
1996-05-21,40.42273712158203,67.546875,67.875,67.5,67.75,352700,40.47882843017578,-0.0013856949612685
1996-05-22,40.80611038208008,68.1875,68.1875,67.390625,67.625,1218100,40.80611038208008,0.0
1996-05-23,40.6378059387207,67.90625,68.4375,67.53125,68.28125,967900,40.80611038208008,-0.0041244912044664
1996-05-24,40.79676055908203,68.171875,68.328125,67.9375,67.96875,659100,40.80611038208008,-0.0002291280131946
1996-05-28,40.38532257080078,67.484375,68.375,67.3125,68.375,456400,40.80611038208008,-0.0103118823955366
1996-05-29,40.114166259765625,67.03125,67.6875,66.8125,67.625,649600,40.80611038208008,-0.0169568752286255
1996-05-30,40.31987380981445,67.375,67.71875,66.75,66.9375,895800,40.80611038208008,-0.011915778487899
1996-05-31,40.02066802978516,66.875,67.640625,66.875,67.359375,923500,40.80611038208008,-0.0192481553605716
1996-06-03,40.13286972045898,67.0625,67.109375,66.703125,66.890625,503100,40.80611038208008,-0.0164985257187549
1996-06-04,40.41337966918945,67.53125,67.59375,67.25,67.375,627100,40.80611038208008,-0.0096243113889897
1996-06-05,40.768699645996094,68.125,68.203125,67.421875,67.5625,428000,40.80611038208008,-0.000916792503223
1996-06-06,40.469482421875,67.625,68.5,67.5,68.5,523300,40.80611038208008,-0.0082494498263404
1996-06-07,40.469482421875,67.625,67.640625,66.1875,66.1875,1422800,40.80611038208008,-0.0082494498263404
1996-06-10,40.33858489990234,67.40625,67.734375,67.296875,67.53125,548800,40.80611038208008,-0.0114572420110654
1996-06-11,40.301177978515625,67.34375,68.03125,67.34375,67.65625,688700,40.80611038208008,-0.0123739410308068
1996-06-12,40.22636413574219,67.21875,67.734375,67.109375,67.5625,1120600,40.80611038208008,-0.0142073390702899
1996-06-13,40.22636413574219,67.21875,67.46875,66.828125,67.375,1502000,40.80611038208008,-0.0142073390702899
1996-06-14,40.05806350708008,66.9375,67.25,66.71875,67.25,1468200,40.80611038208008,-0.0183317367912748
1996-06-17,40.0300178527832,66.890625,67.21875,66.71875,66.96875,1101000,40.80611038208008,-0.0190190273473772
1996-06-18,39.70273971557617,66.34375,67.03125,66.328125,66.84375,718000,40.80611038208008,-0.027039349160523
1996-06-19,39.880401611328125,66.640625,67.0,66.421875,66.65625,552100,40.80611038208008,-0.0226855429758989
1996-06-20,39.85234451293945,66.59375,66.921875,66.1875,66.703125,1234400,40.80611038208008,-0.0233731139824458
1996-06-21,40.19512176513672,66.8125,66.8125,66.375,66.5625,573300,40.80611038208008,-0.0149729687839023
1996-06-24,40.27033233642578,66.9375,67.21875,66.84375,66.96875,416500,40.80611038208008,-0.0131298484623416
1996-06-25,40.22329711914063,66.859375,67.171875,66.78125,67.125,454400,40.80611038208008,-0.0142824997894282
1996-06-26,39.9507064819336,66.40625,66.921875,66.390625,66.78125,838200,40.80611038208008,-0.020962642411567
1996-06-27,40.23271179199219,66.875,67.046875,66.15625,66.40625,1090500,40.80611038208008,-0.014051782557048
1996-06-28,40.37371444702149,67.109375,67.5,66.96875,67.15625,1060800,40.80611038208008,-0.0105963526297883
1996-07-01,40.72153091430664,67.6875,67.703125,67.1875,67.28125,471300,40.80611038208008,-0.0020727157521629
1996-07-02,40.57112884521485,67.4375,67.640625,67.328125,67.625,389400,40.80611038208008,-0.0057584889778766
1996-07-03,40.486515045166016,67.296875,67.5,67.0625,67.40625,308300,40.80611038208008,-0.0078320460813734
1996-07-05,39.452518463134766,65.578125,66.4375,65.375,66.125,842900,40.80611038208008,-0.0331713046470545
1996-07-08,39.29268646240234,65.3125,65.984375,65.125,65.625,942000,40.80611038208008,-0.037088169039075
1996-07-09,39.452518463134766,65.578125,65.8125,65.375,65.609375,716300,40.80611038208008,-0.0331713046470545
1996-07-10,39.6122932434082,65.84375,65.84375,64.921875,65.5625,1132300,40.80611038208008,-0.0292558425072568
1996-07-11,38.813289642333984,64.515625,65.6875,63.875,65.5625,1587400,40.80611038208008,-0.0488363316446165
1996-07-12,38.84149169921875,64.5625,64.90625,64.078125,64.625,1312000,40.80611038208008,-0.048145208265772
1996-07-15,37.694671630859375,62.65625,64.71875,62.65625,64.71875,1951300,40.80611038208008,-0.0762493342807572
1996-07-16,37.7886848449707,62.8125,63.5,60.375,62.84375,4141000,40.80611038208008,-0.0739454338788063
1996-07-17,38.2398796081543,63.5625,64.0,63.0,63.75,1340500,40.80611038208008,-0.0628883946521091
1996-07-18,38.76628875732422,64.4375,64.546875,63.328125,63.75,1432500,40.80611038208008,-0.0499881416203697
1996-07-19,38.48429107666016,63.96875,64.375,63.625,64.28125,1216000,40.80611038208008,-0.0568988145079256
1996-07-22,38.20229721069336,63.5,63.75,63.015625,63.53125,519800,40.80611038208008,-0.0638093939120004
1996-07-23,37.71348571777344,62.6875,63.9375,62.578125,63.59375,1479800,40.80611038208008,-0.0757882737499225
1996-07-24,37.7886848449707,62.8125,63.1875,61.625,61.9375,2463400,40.80611038208008,-0.0739454338788063
1996-07-25,38.1270751953125,63.375,63.5625,63.125,63.4375,1989800,40.80611038208008,-0.0656527946840057
1996-07-26,38.33388137817383,63.71875,63.8125,63.390625,63.5625,642300,40.80611038208008,-0.0605847747006027
1996-07-29,37.91089630126953,63.015625,63.71875,62.9375,63.625,1297900,40.80611038208008,-0.0709505035814924
1996-07-30,38.2774658203125,63.625,63.6875,62.9375,63.4375,1868200,40.80611038208008,-0.0619673019087363
1996-07-31,38.55948638916016,64.09375,64.265625,63.515625,63.671875,767100,40.80611038208008,-0.055056068120291
1996-08-01,39.19870376586914,65.15625,65.390625,64.0625,64.15625,1168600,40.80611038208008,-0.0393913215731736
1996-08-02,40.04471969604492,66.5625,66.59375,65.75,66.0,1098500,40.80611038208008,-0.0186587420096162
1996-08-05,39.80970001220703,66.171875,66.59375,65.96875,66.578125,710200,40.80611038208008,-0.0244181658223082
1996-08-06,39.931907653808594,66.375,66.515625,65.796875,66.15625,640000,40.80611038208008,-0.0214233290084758
1996-08-07,40.03529357910156,66.546875,66.75,66.125,66.625,917800,40.80611038208008,-0.0188897396924412
1996-08-08,39.96951675415039,66.4375,66.5625,66.1875,66.5625,925100,40.80611038208008,-0.0205016753642139
1996-08-09,39.83790588378906,66.21875,66.765625,66.0625,66.671875,648800,40.80611038208008,-0.0237269489599822
1996-08-12,40.129302978515625,66.703125,66.859375,66.0,66.25,764200,40.80611038208008,-0.0165859327739718
1996-08-13,39.80970001220703,66.171875,66.625,66.0,66.578125,805200,40.80611038208008,-0.0244181658223082
1996-08-14,39.9507064819336,66.40625,66.46875,66.0,66.1875,533800,40.80611038208008,-0.020962642411567
1996-08-15,39.87550354003906,66.28125,66.625,66.203125,66.234375,632600,40.80611038208008,-0.0228055757661649
1996-08-16,40.21390914916992,66.84375,66.875,66.46875,66.46875,475100,40.80611038208008,-0.0145125626374382
1996-08-19,40.23271179199219,66.875,66.921875,66.625,66.859375,436400,40.80611038208008,-0.014051782557048
1996-08-20,40.20451736450195,66.828125,66.90625,66.671875,66.890625,645700,40.80611038208008,-0.0147427189689295
1996-08-21,40.063514709472656,66.59375,66.8125,66.375,66.65625,266400,40.80611038208008,-0.0181981488961891
1996-08-22,40.43952178955078,67.21875,67.34375,66.71875,66.75,584800,40.80611038208008,-0.0089836690901636
1996-08-23,40.22329711914063,66.859375,67.203125,66.640625,67.09375,757100,40.80611038208008,-0.0142824997894282
1996-08-26,40.02590560913086,66.53125,66.78125,66.421875,66.703125,784700,40.80611038208008,-0.019119802540451
1996-08-27,40.17634201049805,66.78125,66.84375,66.5,66.71875,389400,40.80611038208008,-0.0154331879634034
1996-08-28,40.11051940917969,66.671875,67.0,66.65625,66.9375,227600,40.80611038208008,-0.0170462454369544
1996-08-29,39.71572113037109,66.015625,66.59375,65.625,66.59375,680200,40.80611038208008,-0.0267212248729257
1996-08-30,39.30210876464844,65.328125,66.015625,65.125,66.0,1500900,40.80611038208008,-0.0368572648397314
1996-09-03,39.555912017822266,65.75,65.84375,64.375,64.46875,1782000,40.80611038208008,-0.0306375283640568
1996-09-04,39.59349822998047,65.8125,66.75,65.484375,65.75,930200,40.80611038208008,-0.029716435620684
1996-09-05,39.114105224609375,65.015625,65.765625,65.015625,65.5,616600,40.80611038208008,-0.0414645047427442
1996-09-06,39.668704986572266,65.9375,66.171875,65.140625,65.25,804900,40.80611038208008,-0.0278734087826048
1996-09-09,40.138702392578125,66.71875,66.734375,66.078125,66.1875,719200,40.80611038208008,-0.0163555894755174
1996-09-10,40.11990737915039,66.6875,66.90625,66.375,66.625,669900,40.80611038208008,-0.0168161825889446
1996-09-11,40.34550476074219,67.0625,67.125,66.40625,66.5625,713500,40.80611038208008,-0.011287662975596
1996-09-12,40.62754440307617,67.53125,67.734375,67.15625,67.25,713300,40.80611038208008,-0.0043759617697432
1996-09-13,41.2479248046875,68.5625,68.625,68.125,68.3125,2008800,41.2479248046875,0.0
1996-09-16,41.39833450317383,68.8125,69.15625,68.5625,68.65625,1220200,41.39833450317383,0.0
1996-09-17,41.30433654785156,68.65625,68.984375,68.234375,68.875,604700,41.39833450317383,-0.0022705733564005
1996-09-18,41.200927734375,68.484375,68.75,68.21875,68.5625,225500,41.39833450317383,-0.0047684712722849
1996-09-19,41.36074066162109,68.75,68.796875,68.28125,68.375,410000,41.39833450317383,-0.0009081003379461
